CODIGO	CD_BANCO	VALOR	DIAS_PRIMEIRA_PARCELA	TIPO_CLIENTE	CD_SEXO	QTDE_DIVIDAS_ANTERIORES	CD_CARTEIRA_CLIENTE	IDADE	GRUPO_IDADE_CONTA	ALVO_1_0
113447	B1	75	43	EXPERIENTE	F	0	D	70	ENTRE 9 E 14 ANOS	1
113448	B33	81	22	NEUTRO	F	11	D	69	MAIOR OU IGUAL A 15	1
113472	B237	99.95	22	EXPERIENTE	F	6	D	50	ENTRE 2 E 4 ANOS	1
113473	B356	98	23	NEUTRO	M	16	D	42	ENTRE 1 E 2 ANOS	1
113474	B1	200	26	NEUTRO	F	1	D	59	MAIOR OU IGUAL A 15	1
113476	B104	2393	31	EXPERIENTE	F	0	D	54	ENTRE 4 E 9 ANOS	1
113477	B1	500	22	VIP	F	7	D	38	ENTRE 9 E 14 ANOS	1
113478	B1	141	29	EXPERIENTE	F	2	D	43	ENTRE 4 E 9 ANOS	1
113484	B104	125	32	NEUTRO	M	13	F	51	ENTRE 1 E 2 ANOS	1
113486	B1	500	17	NOVO	M	0	F	37	ENTRE 9 E 14 ANOS	1
113487	B1	500	10	NOVO	M	0	F	37	ENTRE 9 E 14 ANOS	1
113488	B1	500	18	NOVO	M	0	F	38	ENTRE 9 E 14 ANOS	1
113489	B1	500	19	NOVO	M	0	F	38	ENTRE 9 E 14 ANOS	1
113496	B1	458	22	EXPERIENTE	 	0	D	34	ENTRE 9 E 14 ANOS	1
113497	B1	385	31	EXPERIENTE	 	0	D	35	ENTRE 9 E 14 ANOS	1
113503	B1	170.41	21	EXPERIENTE	F	0	D	34	ENTRE 9 E 14 ANOS	1
113508	B756	406.78	23	NOVO	F	0	D	33	ENTRE 4 E 9 ANOS	1
113526	B237	303.24	11	EXPERIENTE	F	0	D	35	ENTRE 9 E 14 ANOS	1
113537	B1	487.99	22	VIP	F	0	D	29	ENTRE 2 E 4 ANOS	1
113540	B1	223	41	VIP	F	3	D	31	ENTRE 4 E 9 ANOS	1
113542	B237	296	24	NEUTRO	 	0	D	25	ENTRE 4 E 9 ANOS	1
113543	B237	296	28	NEUTRO	 	0	D	25	ENTRE 4 E 9 ANOS	1
113546	B1	1268	23	NEUTRO	M	0	D	25	ENTRE 4 E 9 ANOS	1
113551	B1	250	21	NOVO	F	9	D	26	ENTRE 1 E 2 ANOS	1
113553	B104	178.49	23	NEUTRO	F	0	D	21	ENTRE 1 E 2 ANOS	1
113560	B341	88	22	NOVO	M	6	D	NULL	ENTRE 1 E 2 ANOS	1
113565	B356	56	34	NEUTRO	F	9	D	NULL	ENTRE 1 E 2 ANOS	1
113566	B356	56	26	NEUTRO	F	9	D	NULL	ENTRE 1 E 2 ANOS	1
113584	B1	569	32	NOVO	M	0	D	30	ENTRE 4 E 9 ANOS	1
113585	B1	569	15	NOVO	M	0	D	30	ENTRE 4 E 9 ANOS	1
113596	B237	235.9	17	EXPERIENTE	F	2	D	56	ENTRE 4 E 9 ANOS	1
113597	B1	400	23	EXPERIENTE	F	0	D	48	MAIOR OU IGUAL A 15	1
113601	B1	262	28	NOVO	F	2	D	42	ENTRE 9 E 14 ANOS	1
113602	B237	530	16	NOVO	F	0	D	45	ENTRE 9 E 14 ANOS	1
113603	B237	530	20	NOVO	F	0	D	45	ENTRE 9 E 14 ANOS	1
113604	B237	530	26	NOVO	F	0	D	45	ENTRE 9 E 14 ANOS	1
113605	B104	604	25	NEUTRO	F	0	D	40	ENTRE 2 E 4 ANOS	1
113609	B1	172.76	23	EXPERIENTE	M	0	D	43	MAIOR OU IGUAL A 15	1
113610	B1	498.69	36	EXPERIENTE	 	0	D	39	ENTRE 9 E 14 ANOS	1
113610	B1	498.69	36	EXPERIENTE	 	0	D	39	ENTRE 9 E 14 ANOS	1
113620	B1	626	13	VIP	F	6	D	37	ENTRE 4 E 9 ANOS	1
113621	B1	626	23	VIP	F	6	D	37	ENTRE 4 E 9 ANOS	1
113623	B1	616.4	17	VIP	F	0	D	32	ENTRE 4 E 9 ANOS	1
113624	B1	616.4	19	VIP	F	0	D	32	ENTRE 4 E 9 ANOS	1
113626	B1	255.1	19	VIP	F	0	D	32	ENTRE 4 E 9 ANOS	1
113627	B1	362.32	17	VIP	F	0	D	32	ENTRE 4 E 9 ANOS	1
113630	B1	442.94	19	EXPERIENTE	F	0	D	32	ENTRE 4 E 9 ANOS	1
113631	B1	400	35	EXPERIENTE	F	0	D	32	ENTRE 4 E 9 ANOS	1
113631	B1	400	35	EXPERIENTE	F	0	D	32	ENTRE 4 E 9 ANOS	1
113632	B1	397.78	19	EXPERIENTE	F	0	D	32	ENTRE 4 E 9 ANOS	1
113635	B1	800	18	NEUTRO	 	4	D	40	ENTRE 9 E 14 ANOS	1
113655	B1	470	15	EXPERIENTE	F	2	D	34	ENTRE 9 E 14 ANOS	1
113660	B1	500	25	NEUTRO	F	16	D	35	ENTRE 2 E 4 ANOS	1
113663	B237	400	19	NEUTRO	F	0	D	32	ENTRE 9 E 14 ANOS	1
113676	B1	85	23	VIP	F	0	D	60	MAIOR OU IGUAL A 15	1
113682	B104	44	19	NOVO	M	0	D	NULL	ENTRE 1 E 2 ANOS	1
113692	B356	74	28	NEUTRO	F	16	D	51	ENTRE 2 E 4 ANOS	1
113694	B237	254	18	NOVO	F	4	D	54	ENTRE 2 E 4 ANOS	1
113695	B1	274.48	18	EXPERIENTE	F	0	D	54	ENTRE 9 E 14 ANOS	1
113715	B237	256.14	21	NEUTRO	F	0	D	47	ENTRE 4 E 9 ANOS	1
113717	B1	473.3	27	NEUTRO	F	4	D	73	MAIOR OU IGUAL A 15	1
113720	B1	53	26	NEUTRO	F	1	D	40	ENTRE 9 E 14 ANOS	1
113721	B1	566.83	18	NEUTRO	F	0	D	42	ENTRE 4 E 9 ANOS	1
113726	B1	456	23	EXPERIENTE	F	8	D	46	ENTRE 4 E 9 ANOS	1
113730	B1	300	16	NOVO	M	5	D	39	ENTRE 2 E 4 ANOS	1
113742	B1	368.2	24	EXPERIENTE	F	0	D	32	ENTRE 9 E 14 ANOS	1
113743	B1	314	31	VIP	F	0	D	31	ENTRE 9 E 14 ANOS	1
113745	B1	165	19	EXPERIENTE	F	7	D	54	MAIOR OU IGUAL A 15	1
113746	B1	612	16	EXPERIENTE	F	0	D	45	MAIOR OU IGUAL A 15	1
113756	B237	499.89	28	VIP	M	4	C	52	ENTRE 2 E 4 ANOS	1
113758	B1	52.51	25	VIP	F	4	C	61	ENTRE 9 E 14 ANOS	1
113759	B1	52.49	32	VIP	F	4	C	61	ENTRE 9 E 14 ANOS	1
113760	B1	139.71	50	VIP	F	4	C	61	ENTRE 9 E 14 ANOS	1
113761	B341	87	23	VIP	F	0	C	31	ENTRE 1 E 2 ANOS	1
113762	B104	80	27	VIP	M	11	C	38	ENTRE 1 E 2 ANOS	1
113763	B1	153.04	39	VIP	F	0	C	38	ENTRE 4 E 9 ANOS	1
113764	B1	150.11	27	VIP	F	0	C	38	ENTRE 4 E 9 ANOS	1
113765	B1	144.85	25	VIP	F	0	C	39	ENTRE 4 E 9 ANOS	1
113768	B237	105.53	24	VIP	F	0	C	34	ENTRE 2 E 4 ANOS	1
113771	B341	120	22	EXPERIENTE	M	0	C	NULL	ENTRE 2 E 4 ANOS	1
113777	B1	100	24	NEUTRO	M	0	C	62	ENTRE 9 E 14 ANOS	1
113779	B1	959.47	35	VIP	F	3	C	49	ENTRE 4 E 9 ANOS	1
113787	B341	83	23	EXPERIENTE	M	0	D	34	ENTRE 4 E 9 ANOS	1
113788	B1	100	26	NEUTRO	M	15	D	50	ENTRE 9 E 14 ANOS	1
113801	B1	548	35	VIP	F	0	D	34	ENTRE 4 E 9 ANOS	1
113815	B1	450	26	NOVO	 	0	D	28	ENTRE 2 E 4 ANOS	1
113816	B1	500	20	NEUTRO	F	0	D	NULL	ENTRE 4 E 9 ANOS	1
113817	B1	1133	26	NOVO	F	1	D	29	ENTRE 4 E 9 ANOS	1
113823	B237	322	21	NOVO	M	0	D	56	ENTRE 4 E 9 ANOS	1
113838	B1	100	33	EXPERIENTE	F	1	D	47	ENTRE 4 E 9 ANOS	1
113839	B237	880	28	EXPERIENTE	 	0	D	45	ENTRE 1 E 2 ANOS	1
113840	B237	880	31	EXPERIENTE	 	0	D	45	ENTRE 1 E 2 ANOS	1
113841	B237	880	21	EXPERIENTE	 	0	D	45	ENTRE 1 E 2 ANOS	1
113847	B1	994	22	NOVO	M	0	D	44	ENTRE 4 E 9 ANOS	1
113850	B1	1270	15	NEUTRO	M	1	D	43	MAIOR OU IGUAL A 15	1
113854	B1	335	27	NOVO	F	0	D	37	ENTRE 4 E 9 ANOS	1
113856	B4	290	17	NOVO	 	0	D	34	ENTRE 4 E 9 ANOS	1
113858	B4	205	31	NEUTRO	 	0	D	31	ENTRE 4 E 9 ANOS	1
113859	B1	200	30	EXPERIENTE	F	0	D	32	ENTRE 4 E 9 ANOS	1
113862	B237	550	23	NOVO	F	12	D	NULL	ENTRE 1 E 2 ANOS	1
113863	B237	550	23	NOVO	F	12	D	NULL	ENTRE 1 E 2 ANOS	1
113866	B1	500	22	NOVO	F	0	D	NULL	ENTRE 1 E 2 ANOS	1
113886	B341	300	23	NOVO	M	1	D	39	ATÉ 1 ANO	1
113893	B237	204.42	21	NOVO	M	0	D	NULL	ENTRE 1 E 2 ANOS	1
113898	B1	1000	23	EXPERIENTE	F	0	D	51	ENTRE 9 E 14 ANOS	1
113930	B1	156	39	EXPERIENTE	 	0	G	NULL	ENTRE 2 E 4 ANOS	1
113942	B1	200	21	EXPERIENTE	 	3	G	51	MAIOR OU IGUAL A 15	1
113943	B104	85	40	EXPERIENTE	F	0	G	50	MAIOR OU IGUAL A 15	1
113948	B237	274	22	NOVO	F	0	G	36	ENTRE 2 E 4 ANOS	1
113979	B1	59.8	25	EXPERIENTE	M	0	G	NULL	ENTRE 9 E 14 ANOS	1
113982	B1	46	20	EXPERIENTE	M	16	G	41	ENTRE 1 E 2 ANOS	1
113983	B1	300	42	EXPERIENTE	F	0	G	42	ENTRE 9 E 14 ANOS	1
113984	B1	99.8	23	NEUTRO	 	0	G	40	ENTRE 9 E 14 ANOS	1
113987	B237	92	19	VIP	M	0	G	39	ENTRE 4 E 9 ANOS	1
113988	B409	80	15	EXPERIENTE	M	0	G	34	ENTRE 4 E 9 ANOS	1
113989	B341	85	16	NEUTRO	F	10	G	33	ENTRE 4 E 9 ANOS	1
113991	B104	300	14	VIP	F	1	G	44	ATÉ 1 ANO	1
113992	B104	300	16	VIP	F	1	G	44	ENTRE 1 E 2 ANOS	1
113996	B356	131	31	NEUTRO	F	0	E	29	ENTRE 9 E 14 ANOS	1
113997	B356	131	11	NEUTRO	F	0	E	30	ENTRE 9 E 14 ANOS	1
113998	B356	131	22	NEUTRO	F	0	E	30	ENTRE 9 E 14 ANOS	1
113999	B356	131	26	NEUTRO	F	0	E	30	ENTRE 9 E 14 ANOS	1
114000	B356	131	49	NEUTRO	F	0	E	30	ENTRE 9 E 14 ANOS	1
114001	B1	62.5	30	NEUTRO	 	0	E	60	ENTRE 9 E 14 ANOS	1
114002	B47	80	38	EXPERIENTE	F	4	E	57	MAIOR OU IGUAL A 15	1
114007	B104	92	34	NOVO	M	0	E	23	ENTRE 1 E 2 ANOS	1
114009	B399	220	24	NEUTRO	M	16	E	65	ENTRE 1 E 2 ANOS	1
114022	B1	83	15	NOVO	F	0	E	26	ENTRE 2 E 4 ANOS	1
114040	B4	54	27	NEUTRO	 	0	E	36	ENTRE 9 E 14 ANOS	1
114047	B1	155	20	VIP	F	0	E	54	MAIOR OU IGUAL A 15	1
114048	B1	122	20	VIP	F	0	E	54	MAIOR OU IGUAL A 15	1
114051	B1	125	29	NEUTRO	F	0	E	38	ENTRE 9 E 14 ANOS	1
114053	B1	125	27	NEUTRO	F	0	E	38	ENTRE 9 E 14 ANOS	1
114067	B104	289	38	EXPERIENTE	M	0	E	50	ENTRE 9 E 14 ANOS	1
114068	B104	400	23	NEUTRO	F	0	E	45	ENTRE 9 E 14 ANOS	1
114073	B104	166	25	NOVO	F	1	E	40	ENTRE 4 E 9 ANOS	1
114080	B237	100	18	NOVO	F	15	E	28	ENTRE 4 E 9 ANOS	1
114082	B1	86	19	EXPERIENTE	F	0	E	68	MAIOR OU IGUAL A 15	1
114083	B1	200	42	VIP	F	0	E	30	ENTRE 9 E 14 ANOS	1
114086	B1	155	30	NOVO	M	0	E	29	ENTRE 9 E 14 ANOS	1
114118	B1	100	23	VIP	M	0	E	44	ENTRE 9 E 14 ANOS	1
114126	B409	30.25	15	NOVO	F	9	G	25	ENTRE 1 E 2 ANOS	1
114127	B409	30.25	12	NOVO	F	9	G	25	ENTRE 1 E 2 ANOS	1
114128	B409	30.25	15	NOVO	F	9	G	25	ENTRE 1 E 2 ANOS	1
114130	B237	150	27	VIP	M	9	G	56	ENTRE 4 E 9 ANOS	1
114135	B104	333	25	NEUTRO	M	0	G	46	ENTRE 1 E 2 ANOS	1
114136	B1	84	21	NOVO	F	0	G	42	ENTRE 9 E 14 ANOS	1
114137	B1	300	13	EXPERIENTE	F	0	G	59	ENTRE 9 E 14 ANOS	1
114138	B1	400	18	EXPERIENTE	F	0	G	59	ENTRE 9 E 14 ANOS	1
114147	B104	50	28	NEUTRO	 	0	G	43	ENTRE 2 E 4 ANOS	1
114156	B409	112.5	19	NEUTRO	M	0	G	36	ENTRE 2 E 4 ANOS	1
114157	B1	88	17	NOVO	M	0	G	NULL	ENTRE 1 E 2 ANOS	1
114158	B1	88	24	NOVO	M	0	G	NULL	ENTRE 1 E 2 ANOS	1
114159	B1	88	16	NOVO	M	0	G	NULL	ENTRE 1 E 2 ANOS	1
114163	B104	255	13	VIP	F	0	G	NULL	ENTRE 4 E 9 ANOS	1
114164	B104	255	23	VIP	F	0	G	NULL	ENTRE 4 E 9 ANOS	1
114169	B399	180	29	NEUTRO	F	5	G	38	ENTRE 1 E 2 ANOS	1
114170	B399	180	15	NEUTRO	F	5	G	38	ENTRE 1 E 2 ANOS	1
114171	B33	230	16	NOVO	F	16	G	33	ENTRE 4 E 9 ANOS	1
114178	B341	247	16	NEUTRO	 	1	G	NULL	ENTRE 1 E 2 ANOS	1
114202	B356	89.5	9	NOVO	M	10	F	26	ENTRE 4 E 9 ANOS	1
114203	B356	99.5	24	NOVO	M	10	F	26	ENTRE 4 E 9 ANOS	1
114204	B356	99.5	13	NOVO	M	10	F	26	ENTRE 4 E 9 ANOS	1
114220	B1	117	21	EXPERIENTE	F	4	F	64	MAIOR OU IGUAL A 15	1
114222	B33	111.2	43	NEUTRO	F	0	D	28	ENTRE 2 E 4 ANOS	1
114223	B104	359.2	41	NOVO	F	5	D	19	ATÉ 1 ANO	1
114231	B1	50	40	EXPERIENTE	M	16	E	41	ENTRE 2 E 4 ANOS	1
114233	B1	400	34	NOVO	M	0	F	NULL	ENTRE 4 E 9 ANOS	1
114234	B1	400	20	NOVO	M	0	F	NULL	ENTRE 4 E 9 ANOS	1
114240	B104	500	18	NEUTRO	F	0	F	54	ENTRE 1 E 2 ANOS	1
114241	B33	211.53	17	NOVO	F	0	D	48	ENTRE 1 E 2 ANOS	1
114242	B341	520	7	NEUTRO	M	0	E	37	ENTRE 2 E 4 ANOS	1
114243	B1	1000	18	VIP	F	0	E	36	ENTRE 9 E 14 ANOS	1
114244	B237	300	15	EXPERIENTE	M	0	E	27	ENTRE 4 E 9 ANOS	1
114252	B237	980	21	EXPERIENTE	M	0	E	26	ENTRE 4 E 9 ANOS	1
114265	B104	380.34	15	EXPERIENTE	F	1	E	38	ENTRE 1 E 2 ANOS	1
114269	B237	390	17	NOVO	F	1	E	28	ENTRE 2 E 4 ANOS	1
114270	B237	270	24	VIP	M	13	E	51	MAIOR OU IGUAL A 15	1
114277	B237	2000	14	VIP	M	1	E	44	ENTRE 9 E 14 ANOS	1
114282	B237	1500	27	VIP	M	7	D	54	ENTRE 9 E 14 ANOS	1
114284	B237	305	27	VIP	M	0	D	33	ENTRE 1 E 2 ANOS	1
114286	B1	500	25	NOVO	M	0	D	73	MAIOR OU IGUAL A 15	1
114287	B33	200	25	NEUTRO	F	5	D	34	ENTRE 1 E 2 ANOS	1
114292	B1	971.56	21	VIP	 	0	D	34	ENTRE 9 E 14 ANOS	1
114293	B1	2000	28	VIP	 	0	D	35	MAIOR OU IGUAL A 15	1
114294	B1	750	23	VIP	 	0	D	34	ENTRE 9 E 14 ANOS	1
114300	B341	750	14	EXPERIENTE	 	0	D	44	ENTRE 1 E 2 ANOS	1
114310	B1	130	20	NOVO	M	0	D	NULL	ENTRE 1 E 2 ANOS	1
114319	B33	362	23	EXPERIENTE	F	1	D	NULL	ENTRE 2 E 4 ANOS	1
114320	B33	363	13	EXPERIENTE	F	1	D	NULL	ENTRE 2 E 4 ANOS	1
114328	B1	240	33	NEUTRO	M	0	D	54	ENTRE 4 E 9 ANOS	1
114329	B341	2690	21	NOVO	M	4	D	69	ENTRE 2 E 4 ANOS	1
114333	B1	730	22	NEUTRO	M	0	D	53	MAIOR OU IGUAL A 15	1
114334	B1	292.5	28	NEUTRO	M	0	D	54	ENTRE 9 E 14 ANOS	1
114349	B1	3000	28	EXPERIENTE	M	0	D	40	ENTRE 4 E 9 ANOS	1
114358	B341	180	22	NEUTRO	F	10	G	33	ENTRE 4 E 9 ANOS	1
114360	B1	125	25	EXPERIENTE	F	14	G	33	ENTRE 1 E 2 ANOS	1
114371	B356	112.5	20	NOVO	M	0	G	NULL	ENTRE 4 E 9 ANOS	1
114373	B104	192	17	NOVO	F	13	G	52	ENTRE 1 E 2 ANOS	1
114386	B1	900	26	NEUTRO	M	0	F	32	ENTRE 4 E 9 ANOS	1
114390	B1	478	17	NOVO	M	0	F	31	ENTRE 9 E 14 ANOS	1
114391	B1	925	28	VIP	M	1	F	61	ENTRE 9 E 14 ANOS	1
114392	B1	925	21	VIP	M	1	F	61	ENTRE 9 E 14 ANOS	1
114400	B1	315	21	NOVO	M	1	F	39	ENTRE 2 E 4 ANOS	1
114432	B1	305	22	EXPERIENTE	M	0	C	77	MAIOR OU IGUAL A 15	1
114433	B33	375	15	EXPERIENTE	M	16	C	37	ENTRE 2 E 4 ANOS	1
114434	B237	800	20	EXPERIENTE	M	1	C	37	MAIOR OU IGUAL A 15	1
114435	B237	800	15	EXPERIENTE	M	1	C	37	MAIOR OU IGUAL A 15	1
114435	B237	800	15	EXPERIENTE	M	1	C	37	MAIOR OU IGUAL A 15	1
114436	B748	318	25	VIP	F	0	C	35	ENTRE 4 E 9 ANOS	1
114438	B356	264.75	19	NEUTRO	M	2	C	31	ENTRE 1 E 2 ANOS	1
114456	B237	340	19	VIP	M	16	C	36	ENTRE 1 E 2 ANOS	1
114456	B237	340	19	VIP	M	16	C	36	ENTRE 1 E 2 ANOS	1
114466	B33	2213	55	NOVO	M	2	C	22	ENTRE 2 E 4 ANOS	1
114467	B33	2213	23	NOVO	M	2	C	22	ENTRE 2 E 4 ANOS	1
114468	B104	335	8	NOVO	F	0	C	62	ENTRE 2 E 4 ANOS	1
114472	B422	745	14	NEUTRO	M	0	C	57	ENTRE 1 E 2 ANOS	1
114482	B341	191.2	26	NEUTRO	M	4	C	53	ENTRE 1 E 2 ANOS	1
114485	B1	2273	22	VIP	F	0	C	52	ENTRE 4 E 9 ANOS	1
114486	B1	2273	25	VIP	F	0	C	53	ENTRE 4 E 9 ANOS	1
114499	B1	1500	20	NEUTRO	M	0	C	45	MAIOR OU IGUAL A 15	1
114503	B237	400	19	NEUTRO	F	0	C	39	ENTRE 1 E 2 ANOS	1
114512	B1	1090	22	NOVO	M	0	C	42	MAIOR OU IGUAL A 15	1
114513	B1	1090	60	NOVO	M	0	C	42	MAIOR OU IGUAL A 15	1
114526	B1	238.28	41	NOVO	F	4	F	34	ENTRE 9 E 14 ANOS	1
114531	B237	450	31	NEUTRO	M	1	E	28	ENTRE 1 E 2 ANOS	1
114550	B341	1025	16	VIP	M	16	G	37	ENTRE 1 E 2 ANOS	1
114550	B341	1025	16	VIP	M	16	G	37	ENTRE 1 E 2 ANOS	1
114553	B237	1200	24	EXPERIENTE	M	0	G	32	ENTRE 4 E 9 ANOS	1
114583	B1	200	33	NOVO	M	0	C	33	ENTRE 1 E 2 ANOS	1
114584	B1	200	24	NOVO	M	0	C	33	ENTRE 1 E 2 ANOS	1
114590	B1	500	22	VIP	F	0	C	30	ENTRE 4 E 9 ANOS	1
114594	B1	472	27	EXPERIENTE	F	0	C	20	ENTRE 2 E 4 ANOS	1
114595	B104	49	28	NOVO	M	1	C	31	ENTRE 2 E 4 ANOS	1
114598	B1	1260	22	NEUTRO	M	0	C	65	MAIOR OU IGUAL A 15	1
114600	B4	456	25	NOVO	M	3	C	56	ENTRE 9 E 14 ANOS	1
114601	B4	456	29	NOVO	M	3	C	56	ENTRE 9 E 14 ANOS	1
114602	B1	2000	24	NOVO	M	1	C	58	ENTRE 4 E 9 ANOS	1
114606	B104	328.1	28	VIP	F	0	C	54	MAIOR OU IGUAL A 15	1
114617	B237	315	20	NOVO	M	1	C	62	ENTRE 2 E 4 ANOS	1
114626	B104	2326	21	NOVO	M	2	C	44	ENTRE 1 E 2 ANOS	1
114629	B1	400	21	NEUTRO	F	0	C	37	MAIOR OU IGUAL A 15	1
114629	B1	400	21	NEUTRO	F	0	C	37	MAIOR OU IGUAL A 15	1
114650	B104	140	22	NEUTRO	M	0	C	27	ENTRE 1 E 2 ANOS	1
114651	B1	1156	20	NOVO	M	0	C	27	ENTRE 1 E 2 ANOS	1
114652	B1	382	23	NOVO	M	2	C	24	ENTRE 4 E 9 ANOS	1
114670	B1	2000	24	VIP	M	3	C	58	MAIOR OU IGUAL A 15	1
114680	B33	419	24	NOVO	M	3	C	59	ENTRE 1 E 2 ANOS	1
114682	B237	399.9	10	NOVO	M	0	C	58	ENTRE 4 E 9 ANOS	1
114697	B104	500	27	NOVO	F	2	C	46	ENTRE 1 E 2 ANOS	1
114706	B1	432	22	NOVO	M	1	C	42	ENTRE 4 E 9 ANOS	1
114715	B341	887	17	NOVO	M	2	C	34	ENTRE 2 E 4 ANOS	1
114717	B1	324.89	34	NEUTRO	 	12	C	37	ENTRE 9 E 14 ANOS	1
114718	B1	322	20	NEUTRO	 	12	C	37	ENTRE 9 E 14 ANOS	1
114721	B1	850	15	NEUTRO	 	12	C	37	ENTRE 9 E 14 ANOS	1
114722	B1	850	22	NEUTRO	 	12	C	37	ENTRE 9 E 14 ANOS	1
114725	B399	4500	15	NEUTRO	 	7	C	36	ENTRE 1 E 2 ANOS	1
114770	B1	614	33	EXPERIENTE	M	5	C	53	MAIOR OU IGUAL A 15	1
114786	B104	290.15	22	EXPERIENTE	M	1	C	60	ENTRE 9 E 14 ANOS	1
114788	B104	586	15	EXPERIENTE	F	0	C	43	ENTRE 4 E 9 ANOS	1
114792	B4	119.96	22	NOVO	M	1	C	64	ENTRE 9 E 14 ANOS	1
114794	B1	96	27	NEUTRO	F	0	C	57	MAIOR OU IGUAL A 15	1
114800	B1	644.94	29	NOVO	F	5	C	33	ENTRE 9 E 14 ANOS	1
114805	B1	397	13	EXPERIENTE	M	0	F	29	ENTRE 9 E 14 ANOS	1
114810	B422	605	21	VIP	M	16	F	29	ENTRE 1 E 2 ANOS	1
114811	B422	605	22	VIP	M	16	F	29	ENTRE 1 E 2 ANOS	1
114820	B104	375	22	VIP	M	0	F	46	ENTRE 9 E 14 ANOS	1
114826	B237	256	25	NOVO	M	0	F	37	ENTRE 1 E 2 ANOS	1
114827	B237	256	26	NOVO	M	0	F	37	ENTRE 1 E 2 ANOS	1
114828	B237	256	24	NOVO	M	0	F	37	ENTRE 1 E 2 ANOS	1
114831	B341	130	16	VIP	M	9	F	33	ENTRE 2 E 4 ANOS	1
114837	B104	583.75	10	VIP	F	0	F	31	ENTRE 1 E 2 ANOS	1
114838	B1	500	10	VIP	M	3	F	30	ENTRE 4 E 9 ANOS	1
114841	B237	122.75	28	VIP	F	0	F	30	ENTRE 2 E 4 ANOS	1
114858	B341	277	30	EXPERIENTE	M	0	F	NULL	ENTRE 2 E 4 ANOS	1
114862	B1	506	12	VIP	M	0	F	64	ENTRE 4 E 9 ANOS	1
114869	B1	171	26	NOVO	 	1	F	60	ENTRE 1 E 2 ANOS	1
114870	B1	171	14	NOVO	 	1	F	60	ENTRE 1 E 2 ANOS	1
114887	B1	380	32	VIP	M	1	F	51	MAIOR OU IGUAL A 15	1
114900	B104	130	13	VIP	M	0	F	45	ENTRE 4 E 9 ANOS	1
114910	B104	337	18	VIP	M	0	F	43	ENTRE 9 E 14 ANOS	1
114911	B1	510	23	VIP	M	6	F	45	ENTRE 9 E 14 ANOS	1
114927	B341	805	23	NEUTRO	F	0	F	42	MAIOR OU IGUAL A 15	1
114929	B1	582	14	VIP	M	0	F	37	ENTRE 9 E 14 ANOS	1
114941	B1	285	15	NEUTRO	F	3	F	37	ENTRE 9 E 14 ANOS	1
114944	B104	54	17	EXPERIENTE	M	0	G	65	ENTRE 4 E 9 ANOS	1
114955	B1	350	17	NOVO	F	0	G	21	ENTRE 1 E 2 ANOS	1
114959	B104	148	24	VIP	F	0	G	57	ENTRE 4 E 9 ANOS	1
114960	B104	160	17	VIP	F	0	G	57	ENTRE 4 E 9 ANOS	1
114962	B341	208	8	VIP	M	5	G	52	MAIOR OU IGUAL A 15	1
114963	B1	163	17	EXPERIENTE	M	5	G	55	ENTRE 2 E 4 ANOS	1
114970	B104	115.59	23	VIP	F	0	G	73	ENTRE 9 E 14 ANOS	1
114971	B1	100	7	VIP	F	14	G	38	MAIOR OU IGUAL A 15	1
114973	B104	386.04	23	VIP	F	0	G	42	ENTRE 4 E 9 ANOS	1
114974	B237	250	17	VIP	M	0	G	40	ENTRE 1 E 2 ANOS	1
114975	B104	338.25	9	EXPERIENTE	F	0	G	56	ENTRE 4 E 9 ANOS	1
114989	B399	100	34	NEUTRO	F	5	G	38	ENTRE 1 E 2 ANOS	1
115004	B237	225	12	VIP	M	5	G	48	ENTRE 4 E 9 ANOS	1
115041	B356	121	21	VIP	M	0	G	61	MAIOR OU IGUAL A 15	1
115067	B341	108	15	NEUTRO	F	2	G	41	ATÉ 1 ANO	1
115077	B104	242	43	NOVO	M	16	E	28	ENTRE 4 E 9 ANOS	1
115079	B104	1833.33	21	NEUTRO	F	8	E	34	ENTRE 2 E 4 ANOS	1
115089	B237	2000	21	NEUTRO	 	4	E	35	ENTRE 4 E 9 ANOS	1
115090	B237	2000	25	NEUTRO	 	4	E	35	ENTRE 4 E 9 ANOS	1
115091	B237	2000	23	NEUTRO	 	4	E	35	ENTRE 4 E 9 ANOS	1
115093	B1	1000	35	NOVO	M	1	E	30	ENTRE 2 E 4 ANOS	1
115102	B237	1000	19	NOVO	M	1	E	25	ENTRE 9 E 14 ANOS	1
115108	B399	3599	33	EXPERIENTE	M	2	E	57	ENTRE 1 E 2 ANOS	1
115109	B1	665	30	EXPERIENTE	M	0	E	73	ENTRE 1 E 2 ANOS	1
115110	B1	2000	26	VIP	 	3	E	57	MAIOR OU IGUAL A 15	1
115144	B104	1035	23	EXPERIENTE	 	0	G	28	ENTRE 4 E 9 ANOS	1
115165	B1	813.25	17	EXPERIENTE	M	2	G	65	ENTRE 9 E 14 ANOS	1
115166	B1	748	22	EXPERIENTE	M	2	G	65	ENTRE 9 E 14 ANOS	1
115180	B104	2000	31	NEUTRO	M	0	G	43	ENTRE 9 E 14 ANOS	1
115196	B104	61.4	30	NOVO	M	4	D	41	ATÉ 1 ANO	1
115209	B237	800	23	VIP	F	2	D	44	ENTRE 9 E 14 ANOS	1
115210	B341	930.9	29	NEUTRO	M	0	D	43	ENTRE 1 E 2 ANOS	1
